Cable ID,Injected,Failed,Age_at_first_Fault,1km bins 
3996,0,0,0,0-1000
3997,1,0,0,0-1000
3998,0,0,0,0-1000
3999,0,0,0,0-1000
4000,0,0,0,3000-4000
4001,0,0,0,0-1000
4002,0,0,0,0-1000
4003,0,0,0,1000-2000
4004,0,0,0,0-1000
4005,0,0,0,0-1000
4006,0,0,0,0-1000
4007,0,0,0,0-1000
4008,0,0,0,0-1000
4009,0,0,0,0-1000
4010,0,0,0,0-1000
4011,0,0,0,0-1000
4012,1,0,0,1000-2000
4013,0,0,0,0-1000
4014,0,0,0,0-1000
4015,0,0,0,0-1000
4016,0,0,0,0-1000
4017,0,0,0,0-1000
4018,0,0,0,0-1000
4019,0,0,0,0-1000
4020,0,0,0,0-1000
4021,0,0,0,0-1000
4022,0,0,0,1000-2000
4023,0,0,0,0-1000
4024,0,0,0,0-1000
4025,1,0,0,5000-max
4026,0,0,0,0-1000
4027,0,0,0,0-1000
4028,0,0,0,0-1000
4029,0,0,0,0-1000
4030,0,0,0,0-1000
4031,0,0,0,0-1000
4032,0,0,0,0-1000
4033,0,0,0,0-1000
4034,0,0,0,0-1000
4035,0,0,0,5000-max
4036,0,0,0,5000-max
4037,0,0,0,0-1000
4038,1,0,0,1000-2000
4039,0,0,0,0-1000
4040,0,0,0,0-1000
4041,0,0,0,0-1000
4042,0,0,0,1000-2000
4043,0,0,0,0-1000
4044,0,0,0,1000-2000
4045,0,0,0,0-1000
4046,0,0,0,0-1000
4047,0,0,0,0-1000
4048,0,0,0,0-1000
4049,0,0,0,0-1000
4050,0,0,0,5000-max
4051,1,1,29,0-1000
4052,0,0,0,0-1000
4053,0,0,0,1000-2000
4054,1,0,0,1000-2000
4055,1,0,0,0-1000
4056,0,0,0,0-1000
4057,0,0,0,0-1000
4058,0,0,0,0-1000
4059,0,0,0,0-1000
4060,0,0,0,0-1000
4061,0,0,0,1000-2000
4062,0,0,0,0-1000
4063,1,0,0,0-1000
4064,0,0,0,0-1000
4065,0,0,0,0-1000
4066,0,0,0,0-1000
4067,0,0,0,0-1000
4068,0,0,0,0-1000
4069,0,0,0,1000-2000
4070,0,0,0,0-1000
4071,0,0,0,0-1000
4072,1,1,0,0-1000
4073,0,0,0,0-1000
4074,0,0,0,0-1000
4075,0,0,0,0-1000
4076,0,0,0,0-1000
4077,0,0,0,0-1000
4078,0,0,0,0-1000
4079,0,0,0,0-1000
4080,0,0,0,3000-4000
4081,0,0,0,0-1000
4082,0,0,0,0-1000
4083,0,0,0,0-1000
4084,0,0,0,3000-4000
4085,0,0,0,1000-2000
4086,0,0,0,0-1000
4087,0,0,0,0-1000
4088,0,0,0,0-1000
4089,0,0,0,1000-2000
4090,0,0,0,0-1000
4091,1,0,0,0-1000
4092,0,0,0,0-1000
4093,0,0,0,0-1000
4094,0,0,0,0-1000
4095,0,0,0,0-1000
4096,0,0,0,0-1000
4097,0,0,0,0-1000
4098,0,0,0,0-1000
4099,0,0,0,0-1000
4100,0,0,0,0-1000
4101,0,0,0,0-1000
4102,0,1,0,0-1000
4103,0,0,0,0-1000
4104,0,0,0,0-1000
4105,0,0,0,0-1000
4106,0,0,0,0-1000
4107,0,0,0,0-1000
4108,0,0,0,0-1000
4109,0,0,0,0-1000
4110,0,0,0,0-1000
4111,0,0,0,3000-4000
4112,0,0,0,0-1000
4113,0,0,0,0-1000
4114,0,0,0,0-1000
4115,0,0,0,0-1000
4116,0,1,36,0-1000
4117,0,0,0,0-1000
4118,0,0,0,0-1000
4119,0,0,0,0-1000
4120,0,0,0,1000-2000
4121,0,0,0,0-1000
4122,0,0,0,0-1000
4123,0,0,0,1000-2000
4124,0,0,0,0-1000
4125,0,0,0,0-1000
4126,0,0,0,0-1000
4127,0,0,0,0-1000
4128,0,0,0,0-1000
4129,0,0,0,2000-3000
4130,0,0,0,0-1000
4131,0,0,0,0-1000
4132,0,0,0,0-1000
4133,0,0,0,0-1000
4134,0,0,0,0-1000
4135,0,0,0,1000-2000
4136,0,0,0,0-1000
4137,0,0,0,0-1000
4138,0,0,0,1000-2000
4139,1,0,0,1000-2000
4140,0,0,0,0-1000
4141,0,0,0,0-1000
4142,0,0,0,0-1000
4143,0,0,0,0-1000
4144,0,0,0,0-1000
4145,0,0,0,0-1000
4146,0,0,0,0-1000
4147,0,0,0,0-1000
4148,0,0,0,0-1000
4149,0,0,0,0-1000
4150,0,0,0,0-1000
4151,0,0,0,0-1000
4152,1,0,0,0-1000
4153,0,0,0,0-1000
4154,0,0,0,0-1000
4155,0,0,0,0-1000
4156,0,0,0,1000-2000
4157,0,0,0,0-1000
4158,0,0,0,0-1000
4159,1,1,41,0-1000
4160,0,0,0,0-1000
4161,0,0,0,0-1000
4162,0,0,0,0-1000
4163,0,0,0,5000-max
4164,0,0,0,0-1000
4165,0,0,0,0-1000
4166,0,0,0,0-1000
4167,0,0,0,0-1000
4168,1,1,31,2000-3000
4169,0,0,0,0-1000
4170,0,0,0,0-1000
4171,0,0,0,0-1000
4172,0,0,0,0-1000
4173,0,0,0,0-1000
4174,0,0,0,0-1000
4175,0,0,0,0-1000
4176,0,0,0,0-1000
4177,0,0,0,1000-2000
4178,0,0,0,0-1000
4179,1,0,0,0-1000
4180,0,0,0,0-1000
4181,0,0,0,0-1000
4182,0,0,0,3000-4000
4183,0,0,0,0-1000
4184,0,0,0,0-1000
4185,0,0,0,1000-2000
4186,0,0,0,0-1000
4187,0,0,0,0-1000
4188,0,0,0,0-1000
4189,0,0,0,0-1000
4190,0,0,0,0-1000
4191,0,0,0,0-1000
4192,0,0,0,0-1000
4193,0,0,0,0-1000
4194,0,0,0,0-1000
4195,0,0,0,0-1000
4196,0,0,0,0-1000
4197,0,0,0,0-1000
4198,1,0,0,0-1000
4199,0,0,0,0-1000
4200,0,0,0,0-1000
4201,0,0,0,1000-2000
4202,1,0,0,1000-2000
4203,0,0,0,0-1000
4204,0,0,0,2000-3000
4205,0,0,0,0-1000
4206,0,0,0,0-1000
4207,0,0,0,1000-2000
4208,0,0,0,0-1000
4209,1,1,26,3000-4000
4210,0,0,0,0-1000
4211,0,0,0,0-1000
4212,0,0,0,0-1000
4213,0,0,0,0-1000
4214,0,0,0,0-1000
4215,0,0,0,0-1000
4216,0,0,0,0-1000
4217,0,0,0,0-1000
4218,0,0,0,0-1000
4219,0,0,0,0-1000
4220,0,1,31,4000-5000
4221,0,0,0,0-1000
4222,0,0,0,0-1000
4223,0,0,0,0-1000
4224,0,0,0,0-1000
4225,0,0,0,0-1000
4226,0,0,0,0-1000
4227,0,0,0,0-1000
4228,0,1,32,1000-2000
4229,1,1,42,2000-3000
4230,0,0,0,0-1000
4231,0,0,0,1000-2000
4232,0,0,0,0-1000
4233,0,0,0,0-1000
4234,0,0,0,0-1000
4235,0,0,0,0-1000
4236,0,0,0,0-1000
4237,0,0,0,0-1000
4238,0,0,0,1000-2000
4239,0,0,0,0-1000
4240,0,0,0,0-1000
4241,1,1,37,2000-3000
4242,0,0,0,0-1000
4243,0,0,0,0-1000
4244,0,0,0,0-1000
4245,0,0,0,5000-max
4246,0,0,0,0-1000
4247,0,0,0,0-1000
4248,0,0,0,0-1000
4249,0,0,0,0-1000
4250,1,1,32,0-1000
4251,0,0,0,0-1000
4252,0,0,0,0-1000
4253,0,0,0,0-1000
4254,0,0,0,0-1000
4255,0,0,0,0-1000
4256,0,0,0,0-1000
4257,0,0,0,0-1000
4258,0,0,0,0-1000
4259,0,0,0,1000-2000
4260,1,0,0,1000-2000
4261,0,0,0,0-1000
4262,0,0,0,0-1000
4263,0,0,0,0-1000
4264,0,0,0,0-1000
4265,0,0,0,0-1000
4266,0,0,0,0-1000
4267,0,0,0,0-1000
4268,0,0,0,0-1000
4269,1,0,0,1000-2000
4270,0,0,0,0-1000
4271,1,0,0,0-1000
4272,0,0,0,0-1000
4273,0,0,0,1000-2000
4274,0,0,0,0-1000
4275,0,0,0,0-1000
4276,0,0,0,0-1000
4277,0,0,0,0-1000
4278,0,1,33,0-1000
4279,0,0,0,0-1000
4280,0,0,0,0-1000
4281,0,0,0,0-1000
4282,0,0,0,0-1000
4283,0,0,0,2000-3000
4284,0,1,28,1000-2000
4285,0,0,0,1000-2000
4286,0,0,0,0-1000
4287,0,0,0,0-1000
4288,0,0,0,0-1000
4289,0,0,0,0-1000
4290,0,0,0,0-1000
4291,1,0,0,2000-3000
4292,0,0,0,1000-2000
4293,0,0,0,2000-3000
4294,0,0,0,0-1000
4295,0,0,0,2000-3000
4296,0,0,0,2000-3000
4297,0,0,0,0-1000
4298,0,0,0,0-1000
4299,0,0,0,1000-2000
4300,0,0,0,0-1000
4301,0,0,0,1000-2000
4302,0,0,0,0-1000
4303,0,0,0,0-1000
4304,0,0,0,0-1000
4305,0,0,0,0-1000
4306,0,0,0,0-1000
4307,0,0,0,5000-max
4308,0,0,0,1000-2000
4309,0,1,15,2000-3000
4310,0,0,0,3000-4000
4311,0,0,0,0-1000
4312,1,0,0,0-1000
4313,0,0,0,0-1000
4314,0,0,0,0-1000
4315,0,0,0,2000-3000
4316,0,0,0,0-1000
4317,0,0,0,1000-2000
4318,0,0,0,0-1000
4319,0,0,0,0-1000
4320,0,0,0,0-1000
4321,0,0,0,0-1000
4322,1,0,0,0-1000
4323,0,0,0,0-1000
4324,0,0,0,0-1000
4325,0,1,40,0-1000
4326,0,0,0,0-1000
4327,0,0,0,0-1000
4328,0,0,0,0-1000
4329,0,0,0,0-1000
4330,0,0,0,1000-2000
4331,0,0,0,0-1000
4332,0,0,0,0-1000
4333,0,0,0,0-1000
4334,0,0,0,0-1000
4335,0,0,0,0-1000
4336,0,0,0,0-1000
4337,0,0,0,0-1000
4338,0,1,31,1000-2000
4339,0,0,0,0-1000
4340,0,0,0,0-1000
4341,0,0,0,0-1000
4342,0,0,0,0-1000
4343,0,0,0,0-1000
4344,0,0,0,0-1000
4345,0,0,0,0-1000
4346,0,0,0,0-1000
4347,0,1,35,2000-3000
4348,0,0,0,0-1000
4349,0,0,0,0-1000
4350,0,0,0,0-1000
4351,0,0,0,0-1000
4352,0,0,0,1000-2000
4353,0,0,0,0-1000
4354,0,0,0,0-1000
4355,0,0,0,0-1000
4356,0,0,0,0-1000
4357,0,0,0,0-1000
4358,0,0,0,0-1000
4359,0,0,0,0-1000
4360,0,0,0,0-1000
4361,0,0,0,0-1000
4362,0,0,0,0-1000
4363,0,0,0,5000-max
4364,0,1,31,0-1000
4365,0,0,0,1000-2000
4366,0,0,0,5000-max
4367,0,0,0,0-1000
4368,0,0,0,0-1000
4369,0,0,0,1000-2000
4370,0,0,0,0-1000
4371,0,0,0,0-1000
4372,0,0,0,0-1000
4373,0,0,0,0-1000
4374,0,0,0,0-1000
4375,0,0,0,0-1000
4376,1,0,0,0-1000
4377,0,0,0,0-1000
4378,0,0,0,0-1000
4379,0,0,0,0-1000
4380,0,0,0,0-1000
4381,0,0,0,0-1000
4382,0,0,0,0-1000
4383,0,0,0,3000-4000
4384,0,0,0,0-1000
4385,0,0,0,5000-max
4386,0,0,0,0-1000
4387,0,0,0,1000-2000
4388,0,0,0,0-1000
4389,0,0,0,1000-2000
4390,0,0,0,0-1000
4391,0,0,0,5000-max
4392,0,0,0,0-1000
4393,0,0,0,0-1000
4394,0,0,0,0-1000
4395,0,0,0,0-1000
4396,0,0,0,2000-3000
4397,0,0,0,0-1000
4398,0,0,0,0-1000
4399,0,0,0,2000-3000
4400,0,0,0,0-1000
4401,0,0,0,5000-max
4402,0,0,0,0-1000
4403,1,1,33,1000-2000
4404,0,0,0,0-1000
4405,0,0,0,0-1000
4406,0,0,0,0-1000
4407,0,0,0,0-1000
4408,0,0,0,0-1000
4409,0,0,0,4000-5000
4410,0,0,0,0-1000
4411,0,0,0,0-1000
4412,0,0,0,0-1000
4413,0,0,0,1000-2000
4414,0,0,0,0-1000
4415,0,0,0,0-1000
4416,1,1,42,1000-2000
4417,0,1,5,5000-max
4418,0,0,0,0-1000
4419,0,0,0,0-1000
4420,0,0,0,0-1000
4421,0,0,0,0-1000
4422,0,1,37,2000-3000
4423,0,0,0,0-1000
4424,0,0,0,0-1000
4425,0,0,0,0-1000
4426,0,0,0,1000-2000
4427,0,0,0,0-1000
4428,0,0,0,0-1000
4429,0,0,0,0-1000
4430,1,0,0,2000-3000
4431,0,0,0,0-1000
4432,0,0,0,0-1000
4433,0,0,0,3000-4000
4434,0,0,0,0-1000
4435,0,1,42,3000-4000
4436,0,0,0,0-1000
4437,0,0,0,0-1000
4438,0,1,38,0-1000
4439,0,0,0,0-1000
4440,0,0,0,0-1000
4441,0,0,0,0-1000
4442,0,0,0,0-1000
4443,0,0,0,0-1000
4444,0,1,31,4000-5000
4445,1,0,0,1000-2000
4446,0,0,0,0-1000
4447,0,0,0,0-1000
4448,0,0,0,0-1000
4449,0,0,0,0-1000
4450,0,0,0,0-1000
4451,0,0,0,0-1000
4452,0,0,0,0-1000
4453,0,0,0,0-1000
4454,0,0,0,0-1000
4455,0,0,0,0-1000
4456,0,0,0,0-1000
4457,0,0,0,0-1000
4458,0,0,0,0-1000
4459,0,0,0,0-1000
4460,1,1,40,0-1000
4461,0,0,0,0-1000
4462,0,0,0,0-1000
4463,0,0,0,1000-2000
4464,0,0,0,0-1000
4465,1,0,0,0-1000
4466,0,0,0,0-1000
4467,0,1,33,2000-3000
4468,0,0,0,1000-2000
4469,0,0,0,0-1000
4470,0,0,0,0-1000
4471,0,0,0,0-1000
4472,0,0,0,3000-4000
4473,0,0,0,0-1000
4474,0,0,0,0-1000
4475,0,0,0,0-1000
4476,0,0,0,3000-4000
4477,0,0,0,0-1000
4478,0,0,0,2000-3000
4479,0,1,32,0-1000
4480,0,0,0,0-1000
4481,0,0,0,0-1000
4482,0,0,0,0-1000
4483,0,0,0,0-1000
4484,0,0,0,0-1000
4485,0,0,0,0-1000
4486,0,0,0,0-1000
4487,0,0,0,0-1000
4488,0,0,0,0-1000
4489,0,0,0,0-1000
4490,0,0,0,0-1000
4491,0,0,0,0-1000
4492,0,0,0,0-1000
4493,0,0,0,0-1000
4494,0,1,44,0-1000
4495,0,0,0,0-1000
4496,0,0,0,1000-2000
4497,0,0,0,2000-3000
4498,0,0,0,0-1000
4499,1,0,0,0-1000
4500,0,0,0,0-1000
4501,0,0,0,0-1000
4502,0,0,0,0-1000
4503,0,0,0,0-1000
4504,0,0,0,0-1000
4505,0,1,33,0-1000
4506,0,1,9,4000-5000
4507,0,0,0,0-1000
4508,0,0,0,0-1000
4509,0,0,0,0-1000
4510,0,0,0,0-1000
4511,0,0,0,0-1000
4512,0,0,0,0-1000
4513,0,0,0,0-1000
4514,0,0,0,0-1000
4515,0,0,0,0-1000
4516,0,0,0,0-1000
4517,0,1,30,0-1000
4518,0,0,0,0-1000
4519,1,0,0,0-1000
4520,0,0,0,0-1000
4521,0,0,0,0-1000
4522,0,0,0,0-1000
4523,0,0,0,1000-2000
4524,0,0,0,0-1000
4525,0,0,0,0-1000
4526,0,0,0,0-1000
4527,0,0,0,0-1000
4528,0,0,0,0-1000
4529,0,0,0,0-1000
4530,0,0,0,0-1000
4531,0,0,0,0-1000
4532,0,0,0,0-1000
4533,1,1,25,4000-5000
4534,0,0,0,0-1000
4535,1,1,23,3000-4000
4536,0,0,0,0-1000
4537,0,0,0,0-1000
4538,0,0,0,0-1000
4539,0,0,0,0-1000
4540,0,0,0,0-1000
4541,0,0,0,0-1000
4542,0,0,0,0-1000
4543,0,0,0,0-1000
4544,0,0,0,0-1000
4545,0,0,0,0-1000
4546,1,1,32,4000-5000
4547,0,0,0,0-1000
4548,1,1,28,1000-2000
4549,0,0,0,0-1000
4550,0,0,0,0-1000
4551,0,0,0,0-1000
4552,0,0,0,0-1000
4553,0,0,0,0-1000
4554,0,0,0,0-1000
4555,0,0,0,0-1000
4556,0,0,0,0-1000
4557,0,1,38,0-1000
4558,0,0,0,0-1000
4559,0,0,0,0-1000
4560,0,0,0,1000-2000
4561,0,0,0,0-1000
4562,0,0,0,1000-2000
4563,0,0,0,0-1000
4564,1,1,34,1000-2000
4565,0,0,0,0-1000
4566,0,0,0,0-1000
4567,0,0,0,0-1000
4568,0,0,0,0-1000
4569,0,0,0,0-1000
4570,0,0,0,0-1000
4571,0,0,0,0-1000
4572,0,0,0,2000-3000
4573,0,0,0,0-1000
4574,0,0,0,0-1000
4575,0,0,0,0-1000
4576,0,0,0,0-1000
4577,0,0,0,0-1000
4578,0,0,0,0-1000
4579,0,0,0,0-1000
4580,0,0,0,0-1000
4581,0,0,0,0-1000
4582,0,0,0,0-1000
4583,0,0,0,0-1000
4584,0,0,0,0-1000
4585,0,0,0,0-1000
4586,0,0,0,0-1000
4587,0,0,0,0-1000
4588,0,0,0,0-1000
4589,0,0,0,0-1000
4590,0,0,0,0-1000
4591,0,0,0,0-1000
4592,0,0,0,0-1000
4593,0,0,0,0-1000
4594,0,0,0,0-1000
4595,0,0,0,0-1000
4596,1,0,0,0-1000
4597,0,0,0,0-1000
4598,0,0,0,0-1000
4599,0,0,0,1000-2000
4600,0,0,0,0-1000
4601,0,0,0,0-1000
4602,0,0,0,1000-2000
4603,0,0,0,0-1000
4604,0,0,0,0-1000
4605,0,0,0,0-1000
4606,0,0,0,0-1000
4607,0,0,0,0-1000
4608,0,1,26,4000-5000
4609,0,0,0,0-1000
4610,0,0,0,0-1000
4611,0,0,0,0-1000
4612,0,0,0,0-1000
4613,0,1,0,0-1000
4614,0,0,0,0-1000
4615,0,0,0,0-1000
4616,0,0,0,0-1000
4617,0,0,0,0-1000
4618,0,1,22,4000-5000
4619,0,0,0,0-1000
4620,0,0,0,0-1000
4621,0,0,0,0-1000
4622,0,0,0,0-1000
4623,0,0,0,0-1000
4624,0,0,0,0-1000
4625,0,0,0,0-1000
4626,0,0,0,0-1000
4627,0,0,0,0-1000
4628,0,0,0,0-1000
4629,0,0,0,0-1000
4630,1,0,0,0-1000
4631,0,0,0,0-1000
4632,0,0,0,0-1000
4633,0,0,0,1000-2000
4634,0,0,0,0-1000
4635,0,0,0,0-1000
4636,0,0,0,1000-2000
4637,0,0,0,0-1000
4638,1,0,0,0-1000
4639,0,0,0,0-1000
4640,0,0,0,0-1000
4641,0,0,0,0-1000
4642,0,0,0,0-1000
4643,0,0,0,0-1000
4644,0,0,0,0-1000
4645,0,0,0,0-1000
4646,0,0,0,5000-max
4647,0,0,0,0-1000
4648,0,0,0,0-1000
4649,0,0,0,0-1000
4650,0,0,0,0-1000
4651,0,0,0,0-1000
4652,0,0,0,0-1000
4653,0,0,0,0-1000
4654,0,0,0,0-1000
4655,0,0,0,0-1000
4656,0,0,0,0-1000
4657,0,0,0,0-1000
4658,0,0,0,0-1000
4659,0,0,0,0-1000
4660,0,0,0,0-1000
4661,0,0,0,0-1000
4662,0,0,0,0-1000
4663,0,0,0,0-1000
4664,0,0,0,0-1000
4665,0,0,0,0-1000
4666,0,0,0,0-1000
4667,0,0,0,0-1000
4668,0,0,0,0-1000
4669,0,0,0,3000-4000
4670,0,0,0,0-1000
4671,0,0,0,0-1000
4672,0,0,0,0-1000
4673,0,0,0,0-1000
4674,0,0,0,0-1000
4675,0,0,0,0-1000
4676,0,0,0,0-1000
4677,0,0,0,0-1000
4678,1,0,0,0-1000
4679,0,0,0,0-1000
4680,0,0,0,0-1000
4681,0,0,0,0-1000
4682,0,0,0,0-1000
4683,0,0,0,0-1000
4684,0,0,0,0-1000
4685,0,0,0,0-1000
4686,0,0,0,0-1000
4687,0,0,0,0-1000
4688,0,0,0,0-1000
4689,0,0,0,0-1000
4690,0,0,0,0-1000
4691,0,0,0,0-1000
4692,0,0,0,0-1000
4693,0,0,0,0-1000
4694,0,0,0,0-1000
4695,0,0,0,0-1000
4696,0,0,0,0-1000
4697,0,0,0,0-1000
4698,0,0,0,0-1000
4699,0,1,33,1000-2000
4700,0,0,0,0-1000
4701,0,0,0,0-1000
4702,0,0,0,0-1000
4703,0,0,0,1000-2000
4704,0,1,26,0-1000
4705,0,0,0,0-1000
4706,0,0,0,0-1000
4707,0,0,0,0-1000
4708,0,0,0,0-1000
4709,0,0,0,5000-max
4710,0,0,0,0-1000
4711,0,0,0,0-1000
4712,0,0,0,0-1000
4713,0,0,0,0-1000
4714,0,0,0,3000-4000
4715,0,0,0,0-1000
4716,0,0,0,0-1000
4717,0,0,0,0-1000
4718,0,0,0,0-1000
4719,0,0,0,0-1000
4720,0,0,0,0-1000
4721,0,0,0,0-1000
4722,0,0,0,0-1000
4723,0,0,0,0-1000
4724,0,0,0,0-1000
4725,0,0,0,0-1000
4726,0,0,0,0-1000
4727,0,0,0,0-1000
4728,0,0,0,0-1000
4729,0,0,0,0-1000
4730,0,0,0,0-1000
4731,0,0,0,1000-2000
4732,0,0,0,0-1000
4733,0,0,0,0-1000
4734,0,0,0,0-1000
4735,0,0,0,0-1000
4736,0,0,0,0-1000
4737,0,0,0,0-1000
4738,0,0,0,0-1000
4739,0,0,0,0-1000
4740,0,0,0,0-1000
4741,0,0,0,0-1000
4742,0,0,0,0-1000
4743,0,0,0,0-1000
4744,0,1,25,0-1000
4745,1,0,0,0-1000
4746,0,0,0,0-1000
4747,0,0,0,0-1000
4748,0,0,0,0-1000
4749,0,0,0,0-1000
4750,0,0,0,0-1000
4751,0,1,0,3000-4000
4752,0,0,0,0-1000
4753,0,0,0,0-1000
4754,0,0,0,0-1000
4755,0,0,0,0-1000
4756,0,0,0,0-1000
4757,0,0,0,0-1000
4758,0,0,0,0-1000
4759,0,0,0,0-1000
4760,0,1,42,0-1000
4761,0,0,0,0-1000
4762,0,0,0,0-1000
4763,0,0,0,0-1000
4764,0,0,0,1000-2000
4765,0,0,0,0-1000
4766,0,0,0,0-1000
4767,0,0,0,0-1000
4768,0,0,0,0-1000
4769,0,0,0,0-1000
4770,0,0,0,0-1000
4771,0,0,0,0-1000
4772,0,0,0,0-1000
4773,0,0,0,2000-3000
4774,0,0,0,0-1000
4775,0,0,0,0-1000
4776,0,0,0,0-1000
4777,0,0,0,0-1000
4778,0,0,0,0-1000
4779,0,0,0,0-1000
4780,0,0,0,1000-2000
4781,0,0,0,0-1000
4782,0,0,0,0-1000
4783,0,0,0,0-1000
4784,0,0,0,0-1000
4785,0,1,34,0-1000
4786,0,0,0,0-1000
4787,0,0,0,0-1000
4788,0,0,0,0-1000
4789,0,0,0,0-1000
4790,0,0,0,0-1000
4791,0,0,0,0-1000
4792,0,0,0,0-1000
4793,0,0,0,0-1000
4794,0,0,0,0-1000
4795,0,0,0,0-1000
4796,0,0,0,0-1000
4797,0,0,0,0-1000
4798,0,0,0,0-1000
4799,0,0,0,0-1000
4800,0,0,0,0-1000
4801,0,0,0,0-1000
4802,1,0,0,0-1000
4803,0,0,0,0-1000
4804,0,0,0,0-1000
4805,0,0,0,0-1000
4806,0,0,0,0-1000
4807,0,0,0,0-1000
4808,0,0,0,0-1000
4809,0,0,0,0-1000
4810,0,0,0,0-1000
4811,0,0,0,0-1000
4812,0,0,0,0-1000
4813,0,0,0,0-1000
4814,0,0,0,0-1000
4815,0,0,0,0-1000
4816,0,0,0,0-1000
4817,0,0,0,0-1000
4818,0,0,0,0-1000
4819,0,0,0,0-1000
4820,0,0,0,0-1000
4821,0,0,0,0-1000
4822,0,0,0,0-1000
4823,0,0,0,0-1000
4824,0,0,0,0-1000
4825,0,0,0,0-1000
4826,0,0,0,0-1000
4827,0,0,0,0-1000
4828,0,0,0,0-1000
4829,0,0,0,0-1000
4830,0,0,0,0-1000
4831,0,0,0,0-1000
4832,0,0,0,0-1000
4833,0,0,0,1000-2000
4834,0,0,0,0-1000
4835,0,0,0,0-1000
4836,0,0,0,0-1000
4837,0,0,0,0-1000
4838,0,0,0,0-1000
4839,0,0,0,0-1000
4840,0,0,0,0-1000
4841,0,0,0,0-1000
4842,0,0,0,0-1000
4843,0,0,0,0-1000
4844,0,0,0,0-1000
4845,0,0,0,0-1000
4846,0,0,0,0-1000
4847,0,0,0,0-1000
4848,0,0,0,0-1000
4849,0,0,0,0-1000
4850,0,0,0,0-1000
4851,0,0,0,0-1000
4852,0,0,0,0-1000
4853,0,0,0,0-1000
4854,0,0,0,0-1000
4855,0,0,0,0-1000
4856,1,0,0,0-1000
4857,0,0,0,0-1000
4858,0,0,0,0-1000
4859,0,0,0,0-1000
4860,0,0,0,0-1000
4861,0,0,0,0-1000
4862,0,0,0,0-1000
4863,0,0,0,0-1000
4864,0,0,0,0-1000
4865,0,0,0,0-1000
4866,0,0,0,0-1000
4867,0,0,0,0-1000
4868,0,0,0,0-1000
4869,0,0,0,1000-2000
4870,0,0,0,0-1000
4871,0,0,0,2000-3000
4872,1,1,36,1000-2000
4873,0,0,0,0-1000
4874,0,0,0,0-1000
4875,0,0,0,0-1000
4876,0,0,0,0-1000
4877,0,0,0,0-1000
4878,0,0,0,0-1000
4879,0,0,0,0-1000
4880,0,0,0,0-1000
4881,0,0,0,0-1000
4882,0,0,0,0-1000
4883,0,0,0,0-1000
4884,0,0,0,2000-3000
4885,0,0,0,0-1000
4886,0,0,0,0-1000
4887,0,0,0,0-1000
4888,0,0,0,0-1000
4889,0,0,0,0-1000
4890,0,0,0,0-1000
4891,0,0,0,1000-2000
4892,0,0,0,0-1000
4893,0,0,0,0-1000
4894,0,0,0,0-1000
4895,0,0,0,0-1000
4896,0,0,0,0-1000
4897,0,0,0,0-1000
4898,0,0,0,0-1000
4899,0,0,0,0-1000
4900,0,0,0,0-1000
4901,0,0,0,0-1000
4902,0,0,0,0-1000
4903,0,0,0,0-1000
4904,0,0,0,1000-2000
4905,0,0,0,0-1000
4906,0,0,0,0-1000
4907,0,0,0,0-1000
4908,0,0,0,0-1000
4909,0,0,0,0-1000
4910,0,0,0,0-1000
4911,0,0,0,0-1000
4912,0,0,0,0-1000
4913,0,0,0,0-1000
4914,0,0,0,0-1000
4915,0,0,0,0-1000
4916,0,0,0,0-1000
4917,0,0,0,1000-2000
4918,0,0,0,0-1000
4919,0,0,0,0-1000
4920,0,0,0,0-1000
4921,0,0,0,0-1000
4922,1,0,0,0-1000
4923,0,0,0,0-1000
4924,1,0,0,0-1000
4925,0,0,0,0-1000
4926,0,0,0,0-1000
4927,0,0,0,0-1000
4928,0,0,0,0-1000
4929,0,0,0,0-1000
4930,0,0,0,0-1000
4931,0,0,0,1000-2000
4932,0,0,0,0-1000
4933,0,0,0,0-1000
4934,0,0,0,1000-2000
4935,0,0,0,0-1000
4936,0,0,0,0-1000
4937,0,0,0,0-1000
4938,0,1,31,3000-4000
4939,0,0,0,0-1000
4940,0,0,0,0-1000
4941,0,0,0,0-1000
4942,0,0,0,0-1000
4943,0,0,0,0-1000
4944,0,0,0,0-1000
4945,0,0,0,5000-max
4946,0,0,0,0-1000
4947,1,1,32,1000-2000
4948,0,0,0,0-1000
4949,0,0,0,0-1000
4950,0,0,0,0-1000
4951,1,0,0,0-1000
4952,0,0,0,0-1000
4953,0,0,0,0-1000
4954,0,0,0,0-1000
4955,0,0,0,0-1000
4956,0,0,0,0-1000
4957,0,0,0,0-1000
4958,0,0,0,0-1000
4959,0,0,0,1000-2000
4960,0,0,0,0-1000
4961,0,0,0,0-1000
4962,0,0,0,0-1000
4963,0,0,0,0-1000
4964,0,0,0,0-1000
4965,0,0,0,0-1000
4966,0,0,0,0-1000
4967,0,0,0,0-1000
4968,0,1,46,0-1000
4969,0,0,0,0-1000
4970,0,0,0,4000-5000
4971,0,0,0,0-1000
4972,1,0,0,0-1000
4973,0,0,0,0-1000
4974,0,0,0,0-1000
4975,0,0,0,0-1000
4976,0,0,0,0-1000
4977,0,0,0,3000-4000
4978,0,0,0,0-1000
4979,0,0,0,0-1000
4980,0,0,0,0-1000
4981,0,0,0,0-1000
4982,0,0,0,0-1000
4983,0,0,0,0-1000
